Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,55,125.4545455,Đà Nẵng
"Đường Khuyến Lương, Phường Trần Phú, Hoàng Mai, Hà Nội",,Phường Trần Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,30,133.3333333,Hà Nội
"Đường Khuyến Lương, Phường Trần Phú, Hoàng Mai, Hà Nội",,Phường Trần Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,30,183.3333333,Hà Nội
"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",,Phường Đội Cấn,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,50,170,Hà Nội
"Đường Lạc Long Quân, Phường 3, Quận 11, Hồ Chí Minh",Quận 11,Phường 3,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,40,117,Hồ Chí Minh
"Dự án Sông Hồng Diamond City, Đường 379, Xã Yên Phú, Yên Mỹ, Hưng Yên",,,Nhà phố liền kề,Hợp đồng mua bán,5,,88,109.0909091,Hưng Yên
"Đường Nguyễn Văn Thoại, Phường An Hải Đông, Sơn Trà, Đà Nẵng",,Phường An Hải Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,105,67.61904762,Đà Nẵng
"Đường Cây Bài, Xã Phước Vĩnh An, Củ Chi, Hồ Chí Minh",,,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,116,27.5862069,Hồ Chí Minh
"Phố Hoàng Ngọc Phách, Phường  Kênh Dương, Lê Chân, Hải Phòng",,Phường  Kênh Dương,,Đã có sổ,3,3,45,63.33333333,Hải Phòng
"Đường Số 5, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Chiểu,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,63,65.87301587,Hồ Chí Minh
"Đường Trung Hành, Phường Đằng Lâm, Hải An, Hải Phòng",,Phường Đằng Lâm,"Nhà mặt phố, mặt tiền",,4,4,65,59.23076923,Hải Phòng
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Phước,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,58.5,63.24786325,Hồ Chí Minh
"Đường Trần Văn Quang, Phường 10, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 10,"Nhà mặt phố, mặt tiền",Đã có sổ,2,1,10,120,Hồ Chí Minh
"Đường An Thượng 37, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",,Phường Mỹ An,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,60,130,Đà Nẵng
"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh",Quận 12,Phường Trung Mỹ Tây,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,42,59.52380952,Hồ Chí Minh
"Dự án Phúc Lộc Viên, Đường Ngô Quyền, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",,Phường  An Hải Bắc,Nhà phố liền kề,Đã có sổ,2,4,150,65.33333333,Đà Nẵng
"Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội",,Phường Liễu Giai,"Nhà mặt phố, mặt tiền",Đã có sổ,4,,41,219.5121951,Hà Nội
"Đường Khuyến Lương, Phường Trần Phú, Hoàng Mai, Hà Nội",,Phường Trần Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,31,127.4193548,Hà Nội
"Dự án PARCSpring, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",Quận 2,Phường Bình Trưng Đông,Nhà phố liền kề,Đã có sổ,,2,136,47.79411765,Hồ Chí Minh
"Đường Số 40, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,50,70,Hồ Chí Minh
"Đường Phúc Diễn, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội",,Phường Phúc Diễn,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,35,160,Hà Nội
"Đường Số 17, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Hiệp Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,5,5,64,150,Hồ Chí Minh
"Đường Quốc lộ 1A, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",Quận 12,Phường Tân Thới Hiệp,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,68,44.85294118,Hồ Chí Minh
"Dự án An Phú Thịnh, Đường Huỳnh Tấn Phát, Phường Nhơn Bình, Quy Nhơn, Bình Định",,Phường Nhơn Bình,Nhà phố liền kề,,,,47,36.17021277,Bình Định
"Đường Trần Xuân Lê, Phường Hòa Khê, Thanh Khê, Đà Nẵng",,Phường Hòa Khê,"Nhà mặt phố, mặt tiền",Đã có sổ,1,1,65.6,36.12804878,Đà Nẵng
"Lô 17, Đường Lê Hồng Phong, Phường Đằng Lâm, Hải An, Hải Phòng",,Phường Đằng Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,60,81.33333333,Hải Phòng
"Đường Trần Hoàn, Phường  Đằng Hải, Hải An, Hải Phòng",,Phường  Đằng Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,52,86.53846154,Hải Phòng
"Đường Phan Huy Ích, Phường 10, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 10,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,60,133.3333333,Hồ Chí Minh
"Đường Lưu Chí Hiếu, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",Quận Tân Phú,Phường Tây Thạnh,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,56,80.35714286,Hồ Chí Minh
"Đường Ngũ Hành Sơn, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",,Phường Mỹ An,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,132,68.18181818,Đà Nẵng
"Đường Đằng Hải, Phường  Đằng Hải, Hải An, Hải Phòng",,Phường  Đằng Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,54,71.48148148,Hải Phòng
"Dự án Đông Tăng Long, Đường N5, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",Quận 9,Phường Trường Thạnh,Nhà phố liền kề,Đã có sổ,4,4,100,65,Hồ Chí Minh
"Đường Lũng Đông, Phường  Đằng Hải, Hải An, Hải Phòng",,Phường  Đằng Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,66,72.57575758,Hải Phòng
"Đường 193 Văn Cao, Phường Đằng Lâm, Hải An, Hải Phòng",,Phường Đằng Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,83,74.69879518,Hải Phòng
"Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Quận 9,Phường Phú Hữu,Nhà phố liền kề,Đã có sổ,3,3,75,109.3333333,Hồ Chí Minh
"Đường Nguyễn Phi Khanh, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",,Phường Vĩnh Hòa,"Nhà mặt phố, mặt tiền",,2,2,68,53.67647059,Khánh Hòa
"654, Đường Ngô Gia Tự, Phường Thành Tô, Hải An, Hải Phòng",,Phường Thành Tô,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,40,98.75,Hải Phòng
"Đường Lê Hồng Phong, Phường Đông Khê, Ngô Quyền, Hải Phòng",,Phường Đông Khê,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,68,132.2058824,Hải Phòng
"Đường 6, Phường Biên Giang, Hà Đông, Hà Nội",,Phường Biên Giang,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,34,79.41176471,Hà Nội
"Dự án KĐT Danko City, Đường Quốc lộ 1B, Xã Cao Ngạn, Thái Nguyên, Thái Nguyên",,,Nhà phố liền kề,Đã có sổ,,,130,40,Thái Nguyên
"Đường Liên khu 4-5, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa B,"Nhà mặt phố, mặt tiền",,2,2,24,70,Hồ Chí Minh
"Đường 6, Phường Biên Giang, Hà Đông, Hà Nội",,Phường Biên Giang,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,38,71.05263158,Hà Nội
"Green Riverside, Huỳnh Tấn Phát, Phú Xuân, Nhà Bè, Hồ Chí Minh",,,,Đã có sổ,3,4,91.2,100.877193,Hồ Chí Minh
"Đường Trần Hưng Đạo, Phường Đông Hòa, Dĩ An, Bình Dương",,Phường Đông Hòa,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,60,55.83333333,Bình Dương
"Phường Đông Hòa, Dĩ An, Bình Dương",,Phường Đông Hòa,,Đã có sổ,,2,113.7,28.05628848,Bình Dương
"Phố Hà Đặc, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",,Phường Phước Mỹ,,,3,5,85,102.2352941,Đà Nẵng
"Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",Quận 7,Phường Tân Thuận Tây,,Đã có sổ,,,70,141.4285714,Hồ Chí Minh
"Đường Phú Minh, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",,Phường Minh Khai,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,54,111.1111111,Hà Nội
"Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Quận 9,Phường Phú Hữu,Nhà phố liền kề,Đã có sổ,3,3,75,113.2,Hồ Chí Minh
"Đường Đào Tấn, Phường Ngọc Khánh, Ba Đình, Hà Nội",,Phường Ngọc Khánh,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6,45,164.4444444,Hà Nội
"49//77, Đường Số 51, Phường 14, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 14,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,36,123.6111111,Hồ Chí Minh
"Hẻm số 02, Đường Thiên Phước, Phường 9, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 9,"Nhà mặt phố, mặt tiền",Đã có sổ,1,1,41.3,157.3849879,Hồ Chí Minh
"Đường Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội",,Phường Mỗ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,42,238.0952381,Hà Nội
"Đường Quang Trung, Phường 10, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 10,"Nhà mặt phố, mặt tiền",,2,3,45,83.55555556,Hồ Chí Minh
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 9,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,56,124.1071429,Hồ Chí Minh
"Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Trường Thọ,,Đã có sổ,3,3,70,88.57142857,Hồ Chí Minh
"Đường Ngô Gia Tự, Phường Thành Tô, Hải An, Hải Phòng",,Phường Thành Tô,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,60,66.5,Hải Phòng
"Dự án Nhà ở xã hội A6-A7, Đường Nguyễn Văn Trỗi, Phường Quang Vinh, Biên Hòa, Đồng Nai",,Phường Quang Vinh,Nhà phố liền kề,,1,1,60,75,Đồng Nai
"Đường Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội",,Phường Mỗ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,38,197.3684211,Hà Nội
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",,Phường Xuân Đỉnh,"Nhà mặt phố, mặt tiền",Đã có sổ,6,3,38,178.9473684,Hà Nội
"Đường Văn Cao, Phường Đằng Lâm, Hải An, Hải Phòng",,Phường Đằng Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,90,95.55555556,Hải Phòng
"Đường Lê Hồng Phong, Phường  Đằng Hải, Hải An, Hải Phòng",,Phường  Đằng Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,120,72.33333333,Hải Phòng
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",,Phường Mai Dịch,,Đã có sổ,5,3,35,157.1428571,Hà Nội
"1/, Đường Số 13A, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,24,114.5833333,Hồ Chí Minh
"Đường Ngô Gia Tự, Phường Thành Tô, Hải An, Hải Phòng",,Phường Thành Tô,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,60,96.66666667,Hải Phòng
"Lô 16, Đường Lê Hồng Phong, Phường Đằng Lâm, Hải An, Hải Phòng",,Phường Đằng Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,60,125,Hải Phòng
"Đường  59, Phường 14, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 14,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,52,166.9230769,Hồ Chí Minh
"Phường Đông Thọ, Thanh Hóa, Thanh Hóa.",,Phường Đông Thọ,,Đã có sổ,,,128,15.3125,Thanh Hóa.
"Đường Chợ Hàng, Phường Hàng Kênh, Lê Chân, Hải Phòng",,Phường Hàng Kênh,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,46,72.82608696,Hải Phòng
"Phố Phùng Hưng, Phường Phước Long, Nha Trang, Khánh Hòa",,Phường Phước Long,,Đã có sổ,3,6,103.2,51.35658915,Khánh Hòa
"Đường Văn Cao, Phường Đằng Lâm, Hải An, Hải Phòng",,Phường Đằng Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,90,72.22222222,Hải Phòng
"Đường Dương Khuê, Phường Mai Dịch, Cầu Giấy, Hà Nội",,Phường Mai Dịch,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,50,167,Hà Nội
"Phố Trần Cung, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",,Phường Nghĩa Tân,,Đã có sổ,4,4,63,134.9206349,Hà Nội
"Đường Đặng Nguyên Cẩn, Phường 14, Quận 6, Hồ Chí Minh",Quận 6,Phường 14,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,59,87.28813559,Hồ Chí Minh
"Đường Hà Khê, Phường Xuân Hà, Thanh Khê, Đà Nẵng",,Phường Xuân Hà,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,48.5,63.91752577,Đà Nẵng
"Lô 22, Đường Lê Hồng Phong, Phường Đông Khê, Ngô Quyền, Hải Phòng",,Phường Đông Khê,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,60,146.6666667,Hải Phòng
"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",Quận 12,Phường Hiệp Thành,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,65,64.61538462,Hồ Chí Minh
"Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",,Phường Vĩnh Hòa,,Đã có sổ,2,3,150,34,Khánh Hòa
"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",,Phường Đại Kim,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,40,148.75,Hà Nội
"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",,Phường Khương Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,46,206.5217391,Hà Nội
"Đường Ngô Gia Tự, Phường 9, Quận 10, Hồ Chí Minh",Quận 10,Phường 9,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,45.4,114.5374449,Hồ Chí Minh
"Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội",,Phường Thụy Khuê,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6,50,156,Hà Nội
"Ngõ 18, Đường Thanh Lãm, Phường Phú Lãm, Hà Đông, Hà Nội",,Phường Phú Lãm,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,32,119.375,Hà Nội
"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh",Quận 12,Phường An Phú Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,95,44.10526316,Hồ Chí Minh
"Tổ 3, Đường Văn Nội, Phường Phú Lương, Hà Đông, Hà Nội",,Phường Phú Lương,"Nhà mặt phố, mặt tiền",Đã có sổ,,,30,110,Hà Nội
"656/74/143, Đường Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 11,"Nhà mặt phố, mặt tiền",Đã có sổ,5,5,78.8,86.16751269,Hồ Chí Minh
"Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội",,Phường Mai Dịch,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,61,150.8196721,Hà Nội
"Đường Bình Chuẩn 36, Phường Bình Chuẩn, Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,60,53.33333333,Bình Dương
"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",Quận 9,Phường Trường Thạnh,Nhà phố liền kề,Đã có sổ,4,6,130,53.76923077,Hồ Chí Minh
"Phố Trần Bình, Phường Mai Dịch, Cầu Giấy, Hà Nội",,Phường Mai Dịch,,Đã có sổ,4,4,50,146,Hà Nội
"Xã Chà Là, Huyện Dương Minh Châu, Tây Ninh",Huyện Dương Minh Châu,,,Đã có sổ,,,286,12.93706294,Tây Ninh
"Dự án Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên",,,Nhà phố liền kề,Đã có sổ,,,110,81.81818182,Hưng Yên
"Phố Trần Cung, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",,Phường Nghĩa Tân,,Đã có sổ,4,4,60,146.6666667,Hà Nội
"Xã Hòa Long, Bà Rịa, Bà Rịa Vũng Tàu.",,,,Đã có sổ,1,2,140,25,Bà Rịa Vũng Tàu.
"Đường Thống Nhất, Phường 15, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 15,"Nhà mặt phố, mặt tiền",Đã có sổ,2,6,100,75,Hồ Chí Minh
"Đường Phạm Văn Chiêu, Phường 8, Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 8,"Nhà mặt phố, mặt tiền",Đã có sổ,2,2,40.8,84.55882353,Hồ Chí Minh
"Ngõ 117, Phố Trần Cung, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",,Phường Nghĩa Tân,,Đã có sổ,4,4,39,130.7692308,Hà Nội
"Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Quận 9,Phường Phú Hữu,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,90,111.1111111,Hồ Chí Minh
"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",,Phường Quan Hoa,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6,48,158.3333333,Hà Nội
"Phố Lý Thường Kiệt, Phường 4, Mỹ Tho, Tiền Giang",,Phường 4,,Đã có sổ,1,2,47,31.91489362,Tiền Giang
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",Quận 12,Phường Đông Hưng Thuận,"Nhà mặt phố, mặt tiền",Đã có sổ,2,4,90,55.55555556,Hồ Chí Minh
"Hẻm 373, Phố Lý Thường Kiệt, Phường 8, Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 8,,Đã có sổ,4,4,67,111.9402985,Hồ Chí Minh
"Đường Nguyễn Văn Tỏ, Phường Hóa An, Biên Hòa, Đồng Nai",,Phường Hóa An,"Nhà mặt phố, mặt tiền",Đã có sổ,3,5,70,50,Đồng Nai
"Đường Số 6, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",Quận 2,Phường Bình Trưng Tây,"Nhà mặt phố, mặt tiền",,2,2,50,78,Hồ Chí Minh
"Phố Khúc Thừa Dụ, Phường Dịch Vọng, Cầu Giấy, Hà Nội",,Phường Dịch Vọng,,Đã có sổ,6,,42,185.7142857,Hà Nội
"đường Đông Ngạc, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",,Phường Đông Ngạc,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,72,104.1666667,Hà Nội
"Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội",,Phường Long Biên,"Nhà mặt phố, mặt tiền",Đã có sổ,6,4,50,196,Hà Nội
"Đường Hồng Hà, Phường Phúc Xá, Ba Đình, Hà Nội",,Phường Phúc Xá,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4,36,208.3333333,Hà Nội
"Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Chiểu,,Đã có sổ,1,4,89.4,69.35123043,Hồ Chí Minh
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",,Phường Nghĩa Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,43,146.5116279,Hà Nội
"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",,Phường Thạch Bàn,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3,45,154.4444444,Hà Nội
"Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội",,Phường Long Biên,"Nhà mặt phố, mặt tiền",Đã có sổ,6,4,47,202.1276596,Hà Nội
"Dự án Vinhomes Royal Island, Xã Thủy Triều, Thủy Nguyên, Hải Phòng",,,Nhà phố liền kề,Đã có sổ,,,67.5,131.7037037,Hải Phòng
"Đường Nguyễn Sơn, Phường Ngọc Lâm, Long Biên, Hà Nội",,Phường Ngọc Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,4,5,46,143.4782609,Hà Nội
"Ngõ 1181, Đường Quang Trung, Phường Yên Nghĩa, Hà Đông, Hà Nội",,Phường Yên Nghĩa,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3,31,116.1290323,Hà Nội
"Phường Tân Quy, Quận 7, Hồ Chí Minh",Quận 7,Phường Tân Quy,,,2,2,64.77,100.3551027,Hồ Chí Minh
"Đường 32, Phường Bình Chuẩn, Thuận An, Bình Dương",,Phường Bình Chuẩn,"Nhà mặt phố, mặt tiền",Đã có sổ,3,3,62,50,Bình Dương
"Đường HL 30, Xã Trung Hòa, Chợ Gạo, Tiền Giang",,,"Nhà mặt phố, mặt tiền",,,2,152.5,8.196721311,Tiền Giang
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Quận 7,Phường Phú Mỹ,"Nhà mặt phố, mặt tiền",,2,3,41.2,153.8834951,Hồ Chí Minh
"Đường Hoàng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",,Phường Hoàng Liệt,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4,35,214.2857143,Hà Nội
"Đường Dã Tượng, Phường Vĩnh Nguyên, Nha Trang, Khánh Hòa",,Phường Vĩnh Nguyên,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,103.2,51.35658915,Khánh Hòa
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",,Phường Ngọc Lâm,"Nhà mặt phố, mặt tiền",Đã có sổ,5,6,56,166.0714286,Hà Nội
"Đường Kha Vạn Cân, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",Quận Thủ Đức,Phường Linh Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,3,4,50.3,101.3916501,Hồ Chí Minh
