Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Giá (triệu đồng/m2),Tỉnh/Thành phố
"Đường tĩnh 835, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Xã Bình Chánh,"Nhà mặt phố, mặt tiền",Đã có sổ,1,,40,10,Tp Hồ Chí Minh
"tây sơn, Phường Tân Thành, Thành phố Buôn Ma Thuột, Đắk Lắk",,Phường Tân Thành,"Nhà ngõ, hẻm",Đã có sổ,,2,102,15,Đắk Lắk
"mặt tiền, Đường Nguyễn Văn Tư, Phường 7, Thành phố Bến Tre, Bến Tre",,Phường 7,"Nhà ngõ, hẻm",Đã có sổ,,,962,11,Bến Tre
"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",Quận 1,Phường Nguyễn Cư Trinh,"Nhà ngõ, hẻm",Đã có sổ,5,5,60,225,Tp Hồ Chí Minh
"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 9,"Nhà mặt phố, mặt tiền",Đã có sổ,,4,43,120,Tp Hồ Chí Minh
"Đường Trường Lưu, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Long Trường,"Nhà mặt phố, mặt tiền",Đã có sổ,,,535,43,Tp Hồ Chí Minh
"Đường Nguyễn Nhàn, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Phường Hòa Thọ Đông,"Nhà ngõ, hẻm",Đã có sổ,2,3,75,23,Đà Nẵng
"Đường Bàu Lách, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,Xã Phạm Văn Cội,"Nhà ngõ, hẻm",Đã có sổ,,,473,4,Tp Hồ Chí Minh
"Đường Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Mai Động,"Nhà ngõ, hẻm",Đã có sổ,3,,30,70,Hà Nội
"A5/51, Đường Liên Ấp 1-2-3, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Xã Vĩnh Lộc A,"Nhà ngõ, hẻm",Giấy tờ khác,,,40,33,Tp Hồ Chí Minh
"Đường Thạnh Lộc, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Thạnh Lộc,"Nhà mặt phố, mặt tiền",Đã có sổ,2,3,48,52,Tp Hồ Chí Minh
"đường Đỗ Hành, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Phường Nại Hiên Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,,,85,47,Đà Nẵng
"Đường Vĩnh Khê, Xã An Đồng, Huyện An Dương, Hải Phòng",Huyện An Dương,Xã An Đồng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,97,21,Hải Phòng
"Đường D10, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,200,3,Bình Dương
"Đường Trịnh Hoài Đức, Phường Vĩnh Hòa, Thành phố Nha Trang, Khánh Hòa",,Phường Vĩnh Hòa,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,2,200,12,Khánh Hòa
"Đường số 1, Xã Tân Ngãi, Thành phố Vĩnh Long, Vĩnh Long",,Xã Tân Ngãi,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,,114,24,Vĩnh Long
"Đường Nguyễn Văn Linh, Phường Sài Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Sài Đồng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,38,39,Hà Nội
"Đường Nguyễn Chí Thanh, Phường Thành Công, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Thành Công,"Nhà mặt phố, mặt tiền",Đã có sổ,,,38,27,Hà Nội
"Đường Bờ Chùa, Xã Phước Lý, Huyện Cần Giuộc, Long An",Huyện Cần Giuộc,Xã Phước Lý,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,70,12,Long An
"Đường Ngô Thì Nhậm, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường An Khánh,"Nhà mặt phố, mặt tiền",Đã có sổ,2,5,70,58,Cần Thơ
"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Phường Tam Thuận,"Nhà ngõ, hẻm",Đã có sổ,,,58,36,Đà Nẵng
"274b, Đường Nguyễn Hữu Tiến, Thị trấn Đồng Văn, Huyện Duy Tiên, Hà Nam",Huyện Duy Tiên,,"Nhà ngõ, hẻm",Đã có sổ,,,58,48,Hà Nam
"Đường Ngã Ba Lăn Xi, Phường Tân Định, Thị xã Bến Cát, Bình Dương",,Phường Tân Định,"Nhà ngõ, hẻm",Đã có sổ,,,253,9,Bình Dương
"111, Nguyễn Văn Cừ, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Phường Hòa Hiệp Bắc,"Nhà ngõ, hẻm",Đã có sổ,2,3,187,17,Đà Nẵng
"Đường An Dương Vương, Phường An Đông, Thành phố Huế, Thừa Thiên Huế",,Phường An Đông,"Nhà ngõ, hẻm",Đã có sổ,,,685,17,Thừa Thiên Huế
"8, Đường 422, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",Huyện Hoài Đức,Xã Vân Canh,"Nhà ngõ, hẻm",Đã có sổ,,,55,61,Hà Nội
"Đường Lê Văn Hưu, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Phường Mỹ An,"Nhà mặt phố, mặt tiền",Đã có sổ,4,,75,34,Đà Nẵng
"KDC Hồng Loan, Phường Thường Thạnh, Quận Cái Răng, Cần Thơ",Quận Cái Răng,Phường Thường Thạnh,Nhà phố liền kề,Đã có sổ,1,3,153,22,Cần Thơ
"Đường 2, Phường Tam Phú, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Tam Phú,"Nhà ngõ, hẻm",Đã có sổ,1,2,45,74,Tp Hồ Chí Minh
"Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Xã Tân Kiên,"Nhà mặt phố, mặt tiền",Đã có sổ,1,3,75,14,Tp Hồ Chí Minh
"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,4,,31,85,Hà Nội
"11 F, Đường Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình,"Nhà ngõ, hẻm",Đã có sổ,4,,25,87,Hà Nội
"Đường Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà ngõ, hẻm",Đã có sổ,,,25,14,Hà Nội
"Khu Phố 3, Phường 1, Thành phố Tây Ninh, Tây Ninh",,Phường 1,"Nhà ngõ, hẻm",Đã có sổ,,,320,4,Tây Ninh
"Đường B1, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ",Quận Cái Răng,Phường Hưng Thạnh,"Nhà ngõ, hẻm",Đã có sổ,,,855,33,Cần Thơ
"Đường 59, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 14,"Nhà ngõ, hẻm",Đã có sổ,1,2,30,96,Tp Hồ Chí Minh
"Đường Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Đại Mỗ,"Nhà ngõ, hẻm",Đã có sổ,4,,33,62,Hà Nội
"Đường Gò Chùa, Xã Vĩnh Thạnh, Thành phố Nha Trang, Khánh Hòa",,Xã Vĩnh Thạnh,Nhà biệt thự,Đã có sổ,1,3,142,21,Khánh Hòa
"NGUYỄN THỊ ĐỊNH, Phường Thạnh Mỹ Lợi, Quận 2, Tp Hồ Chí Minh",Quận 2,Phường Thạnh Mỹ Lợi,"Nhà ngõ, hẻm",Đã có sổ,2,4,63,95,Tp Hồ Chí Minh
"Đường Trần Hữu Dực, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Xuân Phương,"Nhà ngõ, hẻm",Đã có sổ,4,4,32,90,Hà Nội
"Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Phường Hòa Thạnh,"Nhà ngõ, hẻm",Đã có sổ,2,,40,95,Tp Hồ Chí Minh
"248/8/1/2, Đường Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Thới An,"Nhà ngõ, hẻm",Đang chờ sổ,,2,48,33,Tp Hồ Chí Minh
"Đường 30, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Linh Đông,"Nhà ngõ, hẻm",Đang chờ sổ,,2,48,32,Tp Hồ Chí Minh
"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Đông Ngạc,"Nhà ngõ, hẻm",Đã có sổ,,,55,50,Hà Nội
"Đường Số 3, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 9,"Nhà mặt phố, mặt tiền",Đã có sổ,3,5,114,69,Tp Hồ Chí Minh
"Đường Cây Dương, Xã Đức Hòa Hạ, Huyện Đức Hòa, Long An",Huyện Đức Hòa,Xã Đức Hòa Hạ,"Nhà ngõ, hẻm",Đang chờ sổ,,2,28,16,Long An
"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Phường An Khê,"Nhà ngõ, hẻm",Đã có sổ,,,39,43,Đà Nẵng
"Đường Quốc Lộ 51, Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",,Phường Long Bình Tân,"Nhà ngõ, hẻm",Giấy tờ khác,4,,56,25,Đồng Nai
"Đường Mai Anh Tuấn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,3,,30,95,Hà Nội
"Đường Khâm Thiên||377, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên,"Nhà ngõ, hẻm",Đã có sổ,5,,35,88,Hà Nội
"Đường Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Mai,"Nhà ngõ, hẻm",Đã có sổ,5,,45,95,Hà Nội
"Đường Nguyễn Văn Lạc, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Phường 19,"Nhà ngõ, hẻm",Đã có sổ,,,50,44,Tp Hồ Chí Minh
"Đường Thạch Cầu||1423, Phường Long Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Long Biên,"Nhà ngõ, hẻm",Đã có sổ,4,,41,58,Hà Nội
"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Ngọc Thụy,"Nhà ngõ, hẻm",Đã có sổ,6,2,37,54,Hà Nội
"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,3,4,43,95,Hà Nội
"Đường 13, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Linh Đông,"Nhà mặt phố, mặt tiền",Đã có sổ,1,,150,9,Tp Hồ Chí Minh
"Đường Bãi Cháy, Phường Bãi Cháy, Thành phố Hạ Long, Quảng Ninh",,Phường Bãi Cháy,"Nhà mặt phố, mặt tiền",Giấy tờ khác,5,,150,16,Quảng Ninh
"Đường Trường Sa, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Phường Hoà Hải,"Nhà mặt phố, mặt tiền",Đã có sổ,,1,80,36,Đà Nẵng
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,Xã Xuân Thới Sơn,Nhà phố liền kề,Đã có sổ,1,2,70,7,Tp Hồ Chí Minh
"Đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh",Quận 10,Phường 12,"Nhà ngõ, hẻm",Đã có sổ,3,4,53,79,Tp Hồ Chí Minh
"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Phúc Lợi,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,45,76,Hà Nội
"Đường Võ Nguyên Giáp, Phường 7, Thành phố Trà Vinh, Trà Vinh",,Phường 7,"Nhà mặt phố, mặt tiền",Đã có sổ,,,100,15,Trà Vinh
"Đường Đặng Văn Dầy, Phường Bình Thủy, Quận Bình Thủy, Cần Thơ, Phường Bình Thủy, Quận Bình Thuỷ, Cần Thơ",Quận Bình Thủy,Phường Bình Thủy,"Nhà mặt phố, mặt tiền",Đã có sổ,,,102,21,Cần Thơ
"150, Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Phường Thanh Khê Tây,"Nhà ngõ, hẻm",Đã có sổ,3,3,68,51,Đà Nẵng
"Đường Tô Hiến Thành||5421, Phường 14, Quận 10, Tp Hồ Chí Minh",Quận 10,Phường 14,"Nhà ngõ, hẻm",Đã có sổ,2,4,65,183,Tp Hồ Chí Minh
"vĩnh phú 1, Phường Vĩnh Phú, Thị xã Thuận An, Bình Dương",,Phường Vĩnh Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,,,150,11,Bình Dương
"0005, Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,Phường Trảng Dài,"Nhà mặt phố, mặt tiền",Giấy tờ khác,1,2,64,19,Đồng Nai
"Đường Nam Cao ||17010, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",,Xã Long Hưng,"Nhà mặt phố, mặt tiền",Giấy tờ khác,2,,140,20,Đồng Nai
"Đường Đồng Khởi, Phường Phú Tân, Thành phố Bến Tre, Bến Tre",,Phường Phú Tân,"Nhà mặt phố, mặt tiền",Đã có sổ,,,125,9,Bến Tre
"Đường Lam Sơn, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Phường 2,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,125,278,Tp Hồ Chí Minh
"Đường số 1, Xã Tân Ngãi, Thành phố Vĩnh Long, Vĩnh Long",,Xã Tân Ngãi,"Nhà mặt phố, mặt tiền",Đã có sổ,,,95,31,Vĩnh Long
"Đường D4, Phường An Phú, Thị xã Thuận An, Bình Dương",,Phường An Phú,"Nhà mặt phố, mặt tiền",Đã có sổ,,,95,15,Bình Dương
"Dx70, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",,Phường Định Hoà,"Nhà mặt phố, mặt tiền",Đã có sổ,,,95,16,Bình Dương
"Dt741, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",,Phường Chánh Phú Hòa,"Nhà mặt phố, mặt tiền",Đã có sổ,,,76,9,Bình Dương
"Đường 30/4, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường Hưng Lợi,"Nhà mặt phố, mặt tiền",Đã có sổ,,,49,26,Cần Thơ
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Huyện Gia Lâm,,"Nhà mặt phố, mặt tiền",Đã có sổ,5,2,24000,33,Hà Nội
"Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Phương Liệt,"Nhà ngõ, hẻm",Đã có sổ,4,,40,81,Hà Nội
"300, Đường Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Cự Khối,"Nhà ngõ, hẻm",Đã có sổ,5,2,52,76,Hà Nội
"Đường Yên Lộ, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà mặt phố, mặt tiền",Đã có sổ,5,,65,84,Hà Nội
"Đường Thái Hà, Phường Quang Trung, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,5,2,42,226,Hà Nội
"Đường Hoàng Hoa Thám, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Khánh,"Nhà ngõ, hẻm",Đã có sổ,3,3,45,85,Hà Nội
"Đường Chiến Lược||6405, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,"Nhà mặt phố, mặt tiền",Đã có sổ,1,2,48,20,Tp Hồ Chí Minh
"Đường Âu Dương Lân||4406, Phường 3, Quận 8, Tp Hồ Chí Minh",Quận 8,Phường 3,"Nhà ngõ, hẻm",Đã có sổ,2,4,4056,135,Tp Hồ Chí Minh
"Đường Xa lộ Hà Nội, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Hiệp Phú,"Nhà ngõ, hẻm",Đã có sổ,,3,4056,21,Tp Hồ Chí Minh
"Đường Cầu Giấy, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,4,,30,88,Hà Nội
"Đường Số 6, Phường Tăng Nhơn Phú B, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Tăng Nhơn Phú B,"Nhà mặt phố, mặt tiền",Đã có sổ,,4,62,80,Tp Hồ Chí Minh
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Phường Đông Hòa,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,2,62,30,Bình Dương
"Đường Suối Dinh, Xã Tây Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,Xã Tây Hoà,"Nhà mặt phố, mặt tiền",Đã có sổ,,,125,5,Đồng Nai
"Đường Võ Nguyên Giáp, Xã Diên Toàn, Huyện Diên Khánh, Khánh Hòa",Huyện Diên Khánh,Xã Diên Toàn,"Nhà mặt phố, mặt tiền",Đã có sổ,,,200,6,Khánh Hòa
"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,Phường 10,"Nhà ngõ, hẻm",Đã có sổ,1,2,46,73,Tp Hồ Chí Minh
"Đường Tỉnh lộ 10A, Xã Phú Xuân, Huyện Phú Vang, Thừa Thiên Huế",Huyện Phú Vang,Xã Phú Xuân,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,104,14,Thừa Thiên Huế
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Vĩnh Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,3,46,83,Hà Nội
"Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5,1,36,129,Hà Nội
"Đường Quốc Lộ 55B, Thị trấn Tân Nghĩa, Huyện Hàm Tân, Bình Thuận",Huyện Hàm Tân,,"Nhà ngõ, hẻm",Đã có sổ,,,1850,2,Bình Thuận
"Đường Ngọc Hồi, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội",Huyện Thanh Trì,Xã Ngọc Hồi,"Nhà ngõ, hẻm",Đã có sổ,,,125,70,Hà Nội
"Đường Man Thiện, Phường Tăng Nhơn Phú A, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Tăng Nhơn Phú A,"Nhà ngõ, hẻm",Đã có sổ,,,170,57,Tp Hồ Chí Minh
"PHan đình giót, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,4,1,33,63,Hà Nội
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Phước Long B,"Nhà ngõ, hẻm",Đã có sổ,,3,60,10,Tp Hồ Chí Minh
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Phước Long B,"Nhà mặt phố, mặt tiền",Đã có sổ,,,206,140,Tp Hồ Chí Minh
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường Tân Thới Nhất,"Nhà mặt phố, mặt tiền",Đã có sổ,,2,206,35,Tp Hồ Chí Minh
"Phú lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lương,"Nhà mặt phố, mặt tiền",Đã có sổ,,,43,32,Hà Nội
"Đường Âu Cơ, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Phường 10,"Nhà ngõ, hẻm",Đã có sổ,3,4,55,122,Tp Hồ Chí Minh
"Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Mai Động,"Nhà ngõ, hẻm",Đã có sổ,5,3,34,76,Hà Nội
"Đường Hồ Văn Long, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hoà B,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2,80,95,Tp Hồ Chí Minh
"2b, Phường Long Hòa, Quận Bình Thuỷ, Cần Thơ",Quận Bình Thuỷ,Phường Long Hòa,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,,63,20,Cần Thơ
"Đường Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Huyện Thanh Trì,Xã Tân Triều,"Nhà mặt phố, mặt tiền",Đã có sổ,,,33,145,Hà Nội
"Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường An Phú Đông,"Nhà ngõ, hẻm",Đã có sổ,1,,40,63,Tp Hồ Chí Minh
"Đường Lái Thiêu 96, Phường Lái Thiêu, Thị xã Thuận An, Bình Dương",,Phường Lái Thiêu,"Nhà ngõ, hẻm",Đã có sổ,,,96,9,Bình Dương
Đường Đặng Văn Bi,,,"Nhà mặt phố, mặt tiền",Đã có sổ,3,,50,117,#VALUE!
"Đường Lộ Ngân Hàng, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",Quận Ninh Kiều,Phường An Khánh,"Nhà ngõ, hẻm",Đã có sổ,,2,77,31,Cần Thơ
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Phường Đông Hòa,"Nhà ngõ, hẻm",Đang chờ sổ,,,823,23,Bình Dương
"21/49N, Đường Hồng Lạc, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Phường 10,"Nhà ngõ, hẻm",Đang chờ sổ,1,3,60,71,Tp Hồ Chí Minh
"Đường Quốc lộ 1A, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Quận 12,Phường An Phú Đông,"Nhà ngõ, hẻm",Đã có sổ,,,110,32,Tp Hồ Chí Minh
"Đường Chơn Tâm 5, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Phường Hòa Khánh Nam,"Nhà ngõ, hẻm",Đã có sổ,,,100,24,Đà Nẵng
"Đường Quốc Lộ 20, Xã Hiệp An, Huyện Đức Trọng, Lâm Đồng",Huyện Đức Trọng,Xã Hiệp An,"Nhà ngõ, hẻm",Đã có sổ,,,1997,2,Lâm Đồng
"Đường Liên Phường, Phường Bần Yên Nhân, Thị xã Mỹ Hào, Hưng Yên",,Đường Liên Phường,"Nhà ngõ, hẻm",Đã có sổ,,,108,27,Hưng Yên
"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà ngõ, hẻm",Đã có sổ,,1,108,17,Hà Nội
"Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Liễu Giai,"Nhà ngõ, hẻm",Đã có sổ,,,50,53,Hà Nội
"Lò Gốm, Phường 9, Quận 6, Tp Hồ Chí Minh",Quận 6,Phường 9,"Nhà ngõ, hẻm",Đã có sổ,,,23,102,Tp Hồ Chí Minh
"Đường Cây Keo, Phường Tam Phú, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,Phường Tam Phú,"Nhà ngõ, hẻm",Đã có sổ,,,51,66,Tp Hồ Chí Minh
"Đường Nguyễn Văn Trỗi, Phường An Phú, Thị xã Thuận An, Bình Dương",,Phường An Phú,"Nhà ngõ, hẻm",Đã có sổ,,,71,12,Bình Dương
"Đường Xa lộ Hà Nội, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",Quận 9,Phường Hiệp Phú,"Nhà ngõ, hẻm",Đã có sổ,,2,71,24,Tp Hồ Chí Minh
